emotions,genders,audio_intensity,audio_path,duration,dataset
angry,female,normal,./data/augmented_audio\angry_7730.wav,2.0020408163265304,crema
angry,male,normal,./data/augmented_audio\angry_7731.wav,2.0020408163265304,crema
disgust,female,normal,./data/augmented_audio\disgust_7732.wav,2.4974149659863945,tess
surprised,female,high,./data/augmented_audio\surprised_7733.wav,3.6369614512471657,ravdess
sad,female,normal,./data/augmented_audio\sad_7734.wav,2.2001814058956914,tess
sad,male,normal,./data/augmented_audio\sad_7735.wav,5.868571428571428,savee
sad,female,normal,./data/augmented_audio\sad_7736.wav,1.9352834467120181,crema
sad,female,normal,./data/augmented_audio\sad_7737.wav,2.5025396825396826,crema
neutral,male,normal,./data/augmented_audio\neutral_7738.wav,3.815374149659864,savee
disgust,female,normal,./data/augmented_audio\disgust_7739.wav,2.260362811791383,tess
surprised,male,normal,./data/augmented_audio\surprised_7740.wav,3.069750566893424,ravdess
neutral,male,normal,./data/augmented_audio\neutral_7741.wav,2.936281179138322,crema
neutral,male,normal,./data/augmented_audio\neutral_7742.wav,1.801814058956916,crema
angry,male,normal,./data/augmented_audio\angry_7743.wav,2.3023129251700682,crema
fear,male,normal,./data/augmented_audio\fear_7744.wav,2.4691609977324265,crema
fear,female,normal,./data/augmented_audio\fear_7745.wav,2.2689795918367346,crema
fear,male,normal,./data/augmented_audio\fear_7746.wav,2.702721088435374,crema
neutral,female,normal,./data/augmented_audio\neutral_7747.wav,2.569251700680272,crema
angry,male,low,./data/augmented_audio\angry_7748.wav,1.8351927437641724,crema
neutral,female,normal,./data/augmented_audio\neutral_7749.wav,2.0951927437641724,tess
fear,female,normal,./data/augmented_audio\fear_7750.wav,1.7648072562358277,tess
angry,male,normal,./data/augmented_audio\angry_7751.wav,2.669342403628118,crema
happy,female,normal,./data/augmented_audio\happy_7752.wav,2.0115646258503403,tess
neutral,male,normal,./data/augmented_audio\neutral_7753.wav,2.254421768707483,savee
disgust,female,normal,./data/augmented_audio\disgust_7754.wav,2.635963718820862,crema
surprised,female,normal,./data/augmented_audio\surprised_7755.wav,2.0291156462585036,tess
happy,male,normal,./data/augmented_audio\happy_7756.wav,3.2699773242630386,crema
angry,male,normal,./data/augmented_audio\angry_7757.wav,2.902902494331066,crema
angry,female,normal,./data/augmented_audio\angry_7758.wav,1.704172335600907,tess
happy,female,normal,./data/augmented_audio\happy_7759.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_7760.wav,2.006621315192744,tess
happy,female,normal,./data/augmented_audio\happy_7761.wav,1.7775963718820862,tess
surprised,female,normal,./data/augmented_audio\surprised_7762.wav,1.9449433106575964,tess
happy,male,normal,./data/augmented_audio\happy_7763.wav,3.2365986394557824,crema
disgust,male,normal,./data/augmented_audio\disgust_7764.wav,2.06875283446712,crema
neutral,male,normal,./data/augmented_audio\neutral_7765.wav,2.3690702947845805,crema
angry,female,normal,./data/augmented_audio\angry_7766.wav,4.104126984126984,ravdess
angry,male,normal,./data/augmented_audio\angry_7767.wav,2.635963718820862,crema
happy,female,normal,./data/augmented_audio\happy_7768.wav,2.635963718820862,crema
neutral,female,normal,./data/augmented_audio\neutral_7769.wav,2.3269387755102042,tess
fear,female,normal,./data/augmented_audio\fear_7770.wav,3.570249433106576,ravdess
fear,female,normal,./data/augmented_audio\fear_7771.wav,1.606938775510204,tess
angry,female,normal,./data/augmented_audio\angry_7772.wav,1.695873015873016,tess
angry,male,normal,./data/augmented_audio\angry_7773.wav,2.8695238095238094,crema
neutral,female,normal,./data/augmented_audio\neutral_7774.wav,1.9374149659863946,tess
neutral,female,normal,./data/augmented_audio\neutral_7775.wav,1.7351020408163265,crema
neutral,male,normal,./data/augmented_audio\neutral_7776.wav,2.1021315192743764,crema
fear,female,normal,./data/augmented_audio\fear_7777.wav,2.168843537414966,crema
disgust,male,normal,./data/augmented_audio\disgust_7778.wav,1.534875283446712,crema
happy,male,normal,./data/augmented_audio\happy_7779.wav,4.608843537414966,savee
happy,female,normal,./data/augmented_audio\happy_7780.wav,2.0020408163265304,crema
happy,male,high,./data/augmented_audio\happy_7781.wav,2.0020408163265304,crema
disgust,female,low,./data/augmented_audio\disgust_7782.wav,1.7351020408163265,crema
happy,female,normal,./data/augmented_audio\happy_7783.wav,2.43578231292517,crema
happy,female,normal,./data/augmented_audio\happy_7784.wav,2.0884353741496597,tess
fear,female,normal,./data/augmented_audio\fear_7785.wav,1.803310657596372,tess
neutral,male,normal,./data/augmented_audio\neutral_7786.wav,3.1031292517006803,crema
disgust,male,normal,./data/augmented_audio\disgust_7787.wav,2.8695238095238094,crema
happy,female,normal,./data/augmented_audio\happy_7788.wav,1.8961451247165533,tess
fear,female,normal,./data/augmented_audio\fear_7789.wav,1.7224489795918367,tess
happy,female,normal,./data/augmented_audio\happy_7790.wav,2.0573242630385487,tess
fear,female,normal,./data/augmented_audio\fear_7791.wav,2.5359183673469388,crema
angry,female,high,./data/augmented_audio\angry_7792.wav,2.702721088435374,crema
fear,female,low,./data/augmented_audio\fear_7793.wav,2.5359183673469388,crema
sad,male,normal,./data/augmented_audio\sad_7794.wav,2.4691609977324265,crema
happy,male,normal,./data/augmented_audio\happy_7795.wav,2.5025396825396826,crema
happy,male,high,./data/augmented_audio\happy_7796.wav,3.2365986394557824,ravdess
happy,male,normal,./data/augmented_audio\happy_7797.wav,1.9352834467120181,crema
happy,female,normal,./data/augmented_audio\happy_7798.wav,2.022222222222222,tess
sad,male,normal,./data/augmented_audio\sad_7799.wav,1.9686621315192743,crema
fear,male,normal,./data/augmented_audio\fear_7800.wav,2.8695691609977323,crema
neutral,female,normal,./data/augmented_audio\neutral_7801.wav,2.282721088435374,crema
disgust,male,high,./data/augmented_audio\disgust_7802.wav,3.737097505668934,ravdess
neutral,male,normal,./data/augmented_audio\neutral_7803.wav,1.8685714285714285,crema
sad,female,normal,./data/augmented_audio\sad_7804.wav,2.4024036281179137,crema
disgust,male,normal,./data/augmented_audio\disgust_7805.wav,2.836190476190476,crema
surprised,male,normal,./data/augmented_audio\surprised_7806.wav,3.413015873015873,savee
neutral,female,normal,./data/augmented_audio\neutral_7807.wav,2.1354648526077096,crema
happy,male,normal,./data/augmented_audio\happy_7808.wav,2.3356916099773244,crema
fear,male,normal,./data/augmented_audio\fear_7809.wav,3.936780045351474,savee
happy,male,normal,./data/augmented_audio\happy_7810.wav,2.73609977324263,crema
neutral,male,normal,./data/augmented_audio\neutral_7811.wav,2.035419501133787,crema
happy,male,normal,./data/augmented_audio\happy_7812.wav,2.168843537414966,crema
sad,male,normal,./data/augmented_audio\sad_7813.wav,2.8695238095238094,crema
disgust,male,normal,./data/augmented_audio\disgust_7814.wav,3.0030385487528344,crema
sad,female,normal,./data/augmented_audio\sad_7815.wav,2.836190476190476,crema
sad,female,normal,./data/augmented_audio\sad_7816.wav,2.4024036281179137,crema
neutral,female,normal,./data/augmented_audio\neutral_7817.wav,3.970657596371882,ravdess
disgust,male,high,./data/augmented_audio\disgust_7818.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_7819.wav,2.039954648526077,tess
angry,female,normal,./data/augmented_audio\angry_7820.wav,2.5359183673469388,crema
disgust,male,normal,./data/augmented_audio\disgust_7821.wav,3.1698412698412697,crema
surprised,female,normal,./data/augmented_audio\surprised_7822.wav,2.2377777777777776,tess
angry,male,normal,./data/augmented_audio\angry_7823.wav,2.702721088435374,crema
happy,female,normal,./data/augmented_audio\happy_7824.wav,1.9370521541950114,tess
happy,male,normal,./data/augmented_audio\happy_7825.wav,2.1354648526077096,crema
sad,female,normal,./data/augmented_audio\sad_7826.wav,2.5359183673469388,crema
surprised,male,high,./data/augmented_audio\surprised_7827.wav,3.47015873015873,ravdess
fear,female,normal,./data/augmented_audio\fear_7828.wav,1.5743310657596372,tess
disgust,female,high,./data/augmented_audio\disgust_7829.wav,2.3023129251700682,crema
angry,female,normal,./data/augmented_audio\angry_7830.wav,2.258503401360544,tess
angry,female,normal,./data/augmented_audio\angry_7831.wav,2.73609977324263,crema
angry,male,normal,./data/augmented_audio\angry_7832.wav,3.5369160997732427,ravdess
sad,male,normal,./data/augmented_audio\sad_7833.wav,3.069750566893424,crema
surprised,female,normal,./data/augmented_audio\surprised_7834.wav,3.53687074829932,ravdess
happy,female,high,./data/augmented_audio\happy_7835.wav,3.803854875283447,ravdess
happy,male,low,./data/augmented_audio\happy_7836.wav,1.6349659863945578,crema
surprised,female,normal,./data/augmented_audio\surprised_7837.wav,1.9236281179138321,tess
disgust,male,normal,./data/augmented_audio\disgust_7838.wav,3.970657596371882,ravdess
fear,male,normal,./data/augmented_audio\fear_7839.wav,2.836190476190476,crema
fear,female,normal,./data/augmented_audio\fear_7840.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_7841.wav,2.0091156462585036,tess
fear,male,normal,./data/augmented_audio\fear_7842.wav,2.2022222222222223,crema
fear,male,normal,./data/augmented_audio\fear_7843.wav,2.769478458049887,crema
angry,female,normal,./data/augmented_audio\angry_7844.wav,1.6514285714285715,tess
angry,female,normal,./data/augmented_audio\angry_7845.wav,2.1010884353741495,tess
disgust,female,high,./data/augmented_audio\disgust_7846.wav,4.237596371882086,ravdess
sad,male,normal,./data/augmented_audio\sad_7847.wav,2.635963718820862,crema
neutral,female,normal,./data/augmented_audio\neutral_7848.wav,1.8848979591836734,tess
disgust,female,normal,./data/augmented_audio\disgust_7849.wav,2.3356916099773244,crema
fear,male,low,./data/augmented_audio\fear_7850.wav,1.901904761904762,crema
fear,male,normal,./data/augmented_audio\fear_7851.wav,2.6026303854875286,crema
disgust,female,normal,./data/augmented_audio\disgust_7852.wav,2.6026303854875286,crema
sad,female,normal,./data/augmented_audio\sad_7853.wav,2.836190476190476,crema
angry,female,normal,./data/augmented_audio\angry_7854.wav,2.669342403628118,crema
sad,male,normal,./data/augmented_audio\sad_7855.wav,4.7293424036281175,savee
happy,male,high,./data/augmented_audio\happy_7856.wav,2.73609977324263,crema
sad,female,normal,./data/augmented_audio\sad_7857.wav,2.8768707482993197,tess
happy,female,normal,./data/augmented_audio\happy_7858.wav,2.4691609977324265,crema
sad,female,normal,./data/augmented_audio\sad_7859.wav,1.7684807256235828,crema
surprised,female,normal,./data/augmented_audio\surprised_7860.wav,1.8109297052154194,tess
sad,male,normal,./data/augmented_audio\sad_7861.wav,2.3356916099773244,crema
neutral,female,normal,./data/augmented_audio\neutral_7862.wav,2.0122902494331067,tess
fear,male,high,./data/augmented_audio\fear_7863.wav,2.4691609977324265,crema
surprised,female,normal,./data/augmented_audio\surprised_7864.wav,2.023582766439909,tess
fear,male,normal,./data/augmented_audio\fear_7865.wav,2.2356009070294784,crema
angry,male,high,./data/augmented_audio\angry_7866.wav,4.337687074829932,ravdess
sad,male,normal,./data/augmented_audio\sad_7867.wav,2.936281179138322,crema
sad,female,normal,./data/augmented_audio\sad_7868.wav,2.660362811791383,tess
surprised,male,high,./data/augmented_audio\surprised_7869.wav,3.670340136054422,ravdess
fear,female,normal,./data/augmented_audio\fear_7870.wav,3.2365986394557824,crema
angry,female,normal,./data/augmented_audio\angry_7871.wav,2.6026303854875286,crema
sad,female,normal,./data/augmented_audio\sad_7872.wav,2.43578231292517,crema
fear,male,normal,./data/augmented_audio\fear_7873.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_7874.wav,3.2365986394557824,crema
neutral,female,normal,./data/augmented_audio\neutral_7875.wav,1.8616326530612244,tess
disgust,male,normal,./data/augmented_audio\disgust_7876.wav,3.737097505668934,crema
happy,female,normal,./data/augmented_audio\happy_7877.wav,1.972154195011338,tess
happy,female,normal,./data/augmented_audio\happy_7878.wav,2.702721088435374,crema
fear,female,normal,./data/augmented_audio\fear_7879.wav,2.4024036281179137,crema
neutral,female,normal,./data/augmented_audio\neutral_7880.wav,2.3023129251700682,crema
happy,female,normal,./data/augmented_audio\happy_7881.wav,2.0538321995464854,tess
angry,male,normal,./data/augmented_audio\angry_7882.wav,2.569251700680272,crema
sad,male,normal,./data/augmented_audio\sad_7883.wav,2.635963718820862,crema
sad,male,normal,./data/augmented_audio\sad_7884.wav,2.836190476190476,crema
fear,male,low,./data/augmented_audio\fear_7885.wav,1.7684807256235828,crema
happy,male,normal,./data/augmented_audio\happy_7886.wav,1.9352834467120181,crema
fear,male,low,./data/augmented_audio\fear_7887.wav,1.668344671201814,crema
neutral,female,normal,./data/augmented_audio\neutral_7888.wav,2.248344671201814,tess
fear,female,normal,./data/augmented_audio\fear_7889.wav,1.8351927437641724,crema
happy,male,normal,./data/augmented_audio\happy_7890.wav,2.3023129251700682,crema
angry,male,normal,./data/augmented_audio\angry_7891.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_7892.wav,2.035419501133787,crema
sad,female,normal,./data/augmented_audio\sad_7893.wav,2.504671201814059,tess
angry,male,normal,./data/augmented_audio\angry_7894.wav,3.0030385487528344,crema
neutral,female,normal,./data/augmented_audio\neutral_7895.wav,1.9026757369614513,tess
sad,female,normal,./data/augmented_audio\sad_7896.wav,2.379591836734694,tess
sad,female,normal,./data/augmented_audio\sad_7897.wav,2.5203174603174605,tess
happy,female,normal,./data/augmented_audio\happy_7898.wav,1.7684807256235828,crema
happy,male,normal,./data/augmented_audio\happy_7899.wav,5.61718820861678,savee
neutral,male,normal,./data/augmented_audio\neutral_7900.wav,3.670340136054422,ravdess
sad,male,normal,./data/augmented_audio\sad_7901.wav,2.9696598639455782,crema
sad,male,normal,./data/augmented_audio\sad_7902.wav,2.5025396825396826,crema
happy,male,normal,./data/augmented_audio\happy_7903.wav,3.703718820861678,ravdess
disgust,female,normal,./data/augmented_audio\disgust_7904.wav,2.802857142857143,crema
happy,male,normal,./data/augmented_audio\happy_7905.wav,1.9352834467120181,crema
neutral,male,normal,./data/augmented_audio\neutral_7906.wav,3.482176870748299,savee
happy,female,normal,./data/augmented_audio\happy_7907.wav,2.0061678004535146,tess
neutral,male,normal,./data/augmented_audio\neutral_7908.wav,2.836190476190476,crema
happy,male,normal,./data/augmented_audio\happy_7909.wav,2.3690702947845805,crema
fear,male,high,./data/augmented_audio\fear_7910.wav,3.3033560090702947,ravdess
sad,female,normal,./data/augmented_audio\sad_7911.wav,3.47015873015873,ravdess
fear,male,normal,./data/augmented_audio\fear_7912.wav,2.1354648526077096,crema
disgust,male,normal,./data/augmented_audio\disgust_7913.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_7914.wav,2.223809523809524,tess
angry,female,normal,./data/augmented_audio\angry_7915.wav,2.4691609977324265,crema
neutral,female,normal,./data/augmented_audio\neutral_7916.wav,2.5359183673469388,crema
happy,male,normal,./data/augmented_audio\happy_7917.wav,3.2365986394557824,crema
disgust,male,normal,./data/augmented_audio\disgust_7918.wav,3.1031292517006803,crema
disgust,female,normal,./data/augmented_audio\disgust_7919.wav,2.73609977324263,crema
fear,female,normal,./data/augmented_audio\fear_7920.wav,3.069750566893424,crema
angry,male,normal,./data/augmented_audio\angry_7921.wav,4.070748299319728,ravdess
disgust,female,normal,./data/augmented_audio\disgust_7922.wav,2.844126984126984,tess
happy,female,normal,./data/augmented_audio\happy_7923.wav,2.1034467120181404,tess
happy,female,normal,./data/augmented_audio\happy_7924.wav,3.2365986394557824,crema
sad,female,low,./data/augmented_audio\sad_7925.wav,1.8351927437641724,crema
neutral,male,normal,./data/augmented_audio\neutral_7926.wav,3.7736054421768706,savee
fear,male,high,./data/augmented_audio\fear_7927.wav,2.702721088435374,crema
happy,female,normal,./data/augmented_audio\happy_7928.wav,1.9211337868480725,tess
disgust,female,normal,./data/augmented_audio\disgust_7929.wav,2.305578231292517,tess
neutral,female,normal,./data/augmented_audio\neutral_7930.wav,2.3023129251700682,crema
happy,male,normal,./data/augmented_audio\happy_7931.wav,1.8351927437641724,crema
fear,male,normal,./data/augmented_audio\fear_7932.wav,2.669342403628118,crema
happy,female,low,./data/augmented_audio\happy_7933.wav,2.0020408163265304,crema
disgust,male,normal,./data/augmented_audio\disgust_7934.wav,2.8695238095238094,crema
fear,female,normal,./data/augmented_audio\fear_7935.wav,1.4984126984126984,tess
fear,female,normal,./data/augmented_audio\fear_7936.wav,1.5601814058956915,tess
sad,male,normal,./data/augmented_audio\sad_7937.wav,2.43578231292517,crema
neutral,male,normal,./data/augmented_audio\neutral_7938.wav,2.702721088435374,crema
disgust,male,normal,./data/augmented_audio\disgust_7939.wav,2.669342403628118,crema
neutral,male,normal,./data/augmented_audio\neutral_7940.wav,2.635963718820862,crema
sad,male,normal,./data/augmented_audio\sad_7941.wav,2.702721088435374,crema
happy,male,normal,./data/augmented_audio\happy_7942.wav,2.769478458049887,crema
disgust,male,normal,./data/augmented_audio\disgust_7943.wav,3.1364625850340135,crema
fear,female,normal,./data/augmented_audio\fear_7944.wav,2.936281179138322,crema
angry,male,normal,./data/augmented_audio\angry_7945.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_7946.wav,2.635963718820862,crema
happy,female,normal,./data/augmented_audio\happy_7947.wav,1.9391836734693877,tess
angry,male,normal,./data/augmented_audio\angry_7948.wav,2.035419501133787,crema
fear,female,normal,./data/augmented_audio\fear_7949.wav,3.2032199546485263,crema
angry,male,normal,./data/augmented_audio\angry_7950.wav,2.569251700680272,crema
sad,female,normal,./data/augmented_audio\sad_7951.wav,2.1021315192743764,crema
happy,male,high,./data/augmented_audio\happy_7952.wav,3.47015873015873,ravdess
neutral,male,high,./data/augmented_audio\neutral_7953.wav,4.270975056689342,ravdess
angry,female,normal,./data/augmented_audio\angry_7954.wav,1.7351020408163265,crema
sad,female,normal,./data/augmented_audio\sad_7955.wav,2.6296145124716555,tess
neutral,male,normal,./data/augmented_audio\neutral_7956.wav,2.4024036281179137,crema
fear,female,normal,./data/augmented_audio\fear_7957.wav,2.9696598639455782,crema
disgust,male,normal,./data/augmented_audio\disgust_7958.wav,3.2365986394557824,crema
happy,male,low,./data/augmented_audio\happy_7959.wav,1.8351927437641724,crema
angry,female,normal,./data/augmented_audio\angry_7960.wav,2.836190476190476,crema
disgust,male,normal,./data/augmented_audio\disgust_7961.wav,3.5369160997732427,crema
neutral,female,normal,./data/augmented_audio\neutral_7962.wav,2.282721088435374,crema
disgust,male,high,./data/augmented_audio\disgust_7963.wav,3.803854875283447,ravdess
neutral,male,normal,./data/augmented_audio\neutral_7964.wav,2.2022222222222223,crema
fear,male,normal,./data/augmented_audio\fear_7965.wav,2.168843537414966,crema
neutral,female,normal,./data/augmented_audio\neutral_7966.wav,2.936281179138322,crema
angry,female,normal,./data/augmented_audio\angry_7967.wav,2.1294784580498867,tess
disgust,female,normal,./data/augmented_audio\disgust_7968.wav,2.6909297052154195,tess
sad,female,normal,./data/augmented_audio\sad_7969.wav,2.2822675736961453,tess
angry,male,normal,./data/augmented_audio\angry_7970.wav,3.0364172335600905,crema
fear,female,low,./data/augmented_audio\fear_7971.wav,2.168843537414966,crema
neutral,male,normal,./data/augmented_audio\neutral_7972.wav,2.3356916099773244,crema
happy,male,normal,./data/augmented_audio\happy_7973.wav,3.2365986394557824,ravdess
sad,female,normal,./data/augmented_audio\sad_7974.wav,2.5550566893424036,tess
angry,male,normal,./data/augmented_audio\angry_7975.wav,2.2756009070294785,crema
surprised,male,normal,./data/augmented_audio\surprised_7976.wav,3.2699319727891156,ravdess
fear,female,normal,./data/augmented_audio\fear_7977.wav,2.836190476190476,crema
sad,female,normal,./data/augmented_audio\sad_7978.wav,2.4691609977324265,crema
happy,female,normal,./data/augmented_audio\happy_7979.wav,1.9668480725623583,tess
sad,female,low,./data/augmented_audio\sad_7980.wav,2.836190476190476,crema
happy,female,normal,./data/augmented_audio\happy_7981.wav,2.001269841269841,tess
disgust,female,normal,./data/augmented_audio\disgust_7982.wav,2.781859410430839,tess
fear,female,normal,./data/augmented_audio\fear_7983.wav,2.1354648526077096,crema
disgust,male,normal,./data/augmented_audio\disgust_7984.wav,2.936281179138322,crema
sad,female,normal,./data/augmented_audio\sad_7985.wav,2.3023129251700682,crema
neutral,male,normal,./data/augmented_audio\neutral_7986.wav,4.234829931972789,savee
sad,female,normal,./data/augmented_audio\sad_7987.wav,3.1698412698412697,crema
sad,female,normal,./data/augmented_audio\sad_7988.wav,3.5369160997732427,ravdess
angry,male,high,./data/augmented_audio\angry_7989.wav,3.1698412698412697,crema
disgust,female,high,./data/augmented_audio\disgust_7990.wav,2.3356916099773244,crema
sad,male,normal,./data/augmented_audio\sad_7991.wav,3.703718820861678,crema
surprised,female,normal,./data/augmented_audio\surprised_7992.wav,2.015374149659864,tess
angry,male,normal,./data/augmented_audio\angry_7993.wav,3.603628117913832,ravdess
disgust,male,normal,./data/augmented_audio\disgust_7994.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_7995.wav,2.1951473922902496,tess
happy,female,normal,./data/augmented_audio\happy_7996.wav,2.4024036281179137,crema
fear,male,normal,./data/augmented_audio\fear_7997.wav,2.2022222222222223,crema
happy,male,high,./data/augmented_audio\happy_7998.wav,1.6016326530612246,crema
sad,female,normal,./data/augmented_audio\sad_7999.wav,2.8045804988662133,tess
fear,female,normal,./data/augmented_audio\fear_8000.wav,3.47015873015873,ravdess
sad,male,normal,./data/augmented_audio\sad_8001.wav,2.1021315192743764,crema
angry,female,normal,./data/augmented_audio\angry_8002.wav,3.703718820861678,ravdess
sad,male,low,./data/augmented_audio\sad_8003.wav,1.8685260770975056,crema
disgust,male,normal,./data/augmented_audio\disgust_8004.wav,2.836190476190476,crema
happy,male,normal,./data/augmented_audio\happy_8005.wav,1.8685260770975056,crema
disgust,male,normal,./data/augmented_audio\disgust_8006.wav,2.5359183673469388,crema
fear,male,high,./data/augmented_audio\fear_8007.wav,3.9039455782312924,ravdess
happy,female,normal,./data/augmented_audio\happy_8008.wav,2.769478458049887,crema
neutral,female,normal,./data/augmented_audio\neutral_8009.wav,1.9454421768707484,tess
sad,female,normal,./data/augmented_audio\sad_8010.wav,2.272698412698413,tess
disgust,female,normal,./data/augmented_audio\disgust_8011.wav,2.454467120181406,tess
sad,female,normal,./data/augmented_audio\sad_8012.wav,1.901904761904762,crema
neutral,male,normal,./data/augmented_audio\neutral_8013.wav,2.3690249433106576,crema
sad,male,normal,./data/augmented_audio\sad_8014.wav,4.301995464852608,savee
sad,male,normal,./data/augmented_audio\sad_8015.wav,2.802857142857143,crema
happy,female,normal,./data/augmented_audio\happy_8016.wav,2.2756009070294785,crema
fear,male,normal,./data/augmented_audio\fear_8017.wav,2.3847165532879817,savee
happy,female,normal,./data/augmented_audio\happy_8018.wav,2.2022222222222223,crema
neutral,female,normal,./data/augmented_audio\neutral_8019.wav,3.1031292517006803,crema
happy,female,normal,./data/augmented_audio\happy_8020.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_8021.wav,2.67297052154195,savee
surprised,female,normal,./data/augmented_audio\surprised_8022.wav,1.9121995464852608,tess
disgust,female,normal,./data/augmented_audio\disgust_8023.wav,2.298140589569161,tess
neutral,female,normal,./data/augmented_audio\neutral_8024.wav,2.569251700680272,crema
fear,female,normal,./data/augmented_audio\fear_8025.wav,3.3700226757369616,crema
fear,male,normal,./data/augmented_audio\fear_8026.wav,2.463356009070295,savee
neutral,female,normal,./data/augmented_audio\neutral_8027.wav,2.06875283446712,crema
happy,male,normal,./data/augmented_audio\happy_8028.wav,2.43578231292517,crema
angry,male,normal,./data/augmented_audio\angry_8029.wav,3.069750566893424,crema
happy,male,normal,./data/augmented_audio\happy_8030.wav,2.06875283446712,crema
disgust,male,normal,./data/augmented_audio\disgust_8031.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_8032.wav,2.4024036281179137,crema
neutral,female,high,./data/augmented_audio\neutral_8033.wav,3.737097505668934,ravdess
neutral,male,normal,./data/augmented_audio\neutral_8034.wav,2.3023129251700682,crema
sad,male,normal,./data/augmented_audio\sad_8035.wav,1.8685260770975056,crema
surprised,female,normal,./data/augmented_audio\surprised_8036.wav,2.0152380952380953,tess
fear,female,normal,./data/augmented_audio\fear_8037.wav,1.7813151927437643,tess
neutral,male,normal,./data/augmented_audio\neutral_8038.wav,3.670340136054422,ravdess
surprised,male,high,./data/augmented_audio\surprised_8039.wav,3.3033106575963718,ravdess
sad,male,normal,./data/augmented_audio\sad_8040.wav,2.06875283446712,crema
disgust,female,low,./data/augmented_audio\disgust_8041.wav,2.2689795918367346,crema
angry,male,normal,./data/augmented_audio\angry_8042.wav,2.6026303854875286,crema
neutral,male,normal,./data/augmented_audio\neutral_8043.wav,2.8695691609977323,crema
disgust,male,high,./data/augmented_audio\disgust_8044.wav,2.8695238095238094,crema
angry,female,normal,./data/augmented_audio\angry_8045.wav,2.802857142857143,crema
neutral,male,normal,./data/augmented_audio\neutral_8046.wav,1.9352834467120181,crema
sad,female,normal,./data/augmented_audio\sad_8047.wav,3.9039002267573695,crema
fear,female,normal,./data/augmented_audio\fear_8048.wav,1.8685260770975056,crema
sad,female,normal,./data/augmented_audio\sad_8049.wav,2.5025396825396826,crema
fear,female,normal,./data/augmented_audio\fear_8050.wav,1.7751927437641724,tess
neutral,male,normal,./data/augmented_audio\neutral_8051.wav,2.168843537414966,crema
angry,male,normal,./data/augmented_audio\angry_8052.wav,1.9686621315192743,crema
disgust,female,normal,./data/augmented_audio\disgust_8053.wav,2.5025396825396826,crema
happy,male,normal,./data/augmented_audio\happy_8054.wav,2.3023129251700682,crema
fear,female,normal,./data/augmented_audio\fear_8055.wav,1.499501133786848,tess
sad,female,normal,./data/augmented_audio\sad_8056.wav,2.3356916099773244,crema
angry,male,normal,./data/augmented_audio\angry_8057.wav,2.836190476190476,crema
angry,female,normal,./data/augmented_audio\angry_8058.wav,1.801814058956916,crema
neutral,male,normal,./data/augmented_audio\neutral_8059.wav,3.2699319727891156,ravdess
sad,female,normal,./data/augmented_audio\sad_8060.wav,2.1354648526077096,crema
disgust,female,normal,./data/augmented_audio\disgust_8061.wav,2.8695238095238094,crema
sad,female,normal,./data/augmented_audio\sad_8062.wav,3.47015873015873,crema
fear,male,normal,./data/augmented_audio\fear_8063.wav,2.4691609977324265,crema
angry,female,normal,./data/augmented_audio\angry_8064.wav,2.2221315192743765,tess
happy,male,normal,./data/augmented_audio\happy_8065.wav,2.06875283446712,crema
fear,male,normal,./data/augmented_audio\fear_8066.wav,2.635963718820862,crema
disgust,male,high,./data/augmented_audio\disgust_8067.wav,3.603628117913832,ravdess
disgust,female,normal,./data/augmented_audio\disgust_8068.wav,2.3613151927437643,tess
sad,female,normal,./data/augmented_audio\sad_8069.wav,2.2662131519274378,tess
disgust,male,normal,./data/augmented_audio\disgust_8070.wav,2.4691609977324265,crema
neutral,male,normal,./data/augmented_audio\neutral_8071.wav,3.2699773242630386,crema
fear,female,normal,./data/augmented_audio\fear_8072.wav,1.8649433106575963,tess
angry,female,normal,./data/augmented_audio\angry_8073.wav,2.2183219954648528,tess
disgust,female,normal,./data/augmented_audio\disgust_8074.wav,3.3700680272108845,crema
happy,female,normal,./data/augmented_audio\happy_8075.wav,1.8270294784580499,tess
angry,female,normal,./data/augmented_audio\angry_8076.wav,2.2022222222222223,crema
neutral,male,high,./data/augmented_audio\neutral_8077.wav,3.0363718820861676,ravdess
happy,female,normal,./data/augmented_audio\happy_8078.wav,1.8351927437641724,crema
disgust,female,low,./data/augmented_audio\disgust_8079.wav,2.2689795918367346,crema
fear,female,normal,./data/augmented_audio\fear_8080.wav,1.8351927437641724,crema
sad,female,normal,./data/augmented_audio\sad_8081.wav,3.436780045351474,crema
disgust,male,normal,./data/augmented_audio\disgust_8082.wav,2.769478458049887,crema
fear,female,normal,./data/augmented_audio\fear_8083.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_8084.wav,2.569251700680272,crema
