emotions,genders,audio_intensity,audio_path,duration,dataset
happy,male,normal,./data/augmented_audio\happy_7921.wav,1.6349659863945578,crema
neutral,female,normal,./data/augmented_audio\neutral_7922.wav,3.47015873015873,crema
neutral,female,normal,./data/augmented_audio\neutral_7923.wav,3.069750566893424,crema
fear,male,normal,./data/augmented_audio\fear_7924.wav,2.3356916099773244,crema
sad,male,normal,./data/augmented_audio\sad_7925.wav,2.4691609977324265,crema
disgust,male,normal,./data/augmented_audio\disgust_7926.wav,3.1364625850340135,crema
disgust,female,normal,./data/augmented_audio\disgust_7927.wav,2.569251700680272,crema
disgust,female,normal,./data/augmented_audio\disgust_7928.wav,3.2699773242630386,crema
sad,male,normal,./data/augmented_audio\sad_7929.wav,2.43578231292517,crema
fear,female,normal,./data/augmented_audio\fear_7930.wav,1.6109297052154194,tess
disgust,male,normal,./data/augmented_audio\disgust_7931.wav,1.901904761904762,crema
neutral,female,normal,./data/augmented_audio\neutral_7932.wav,2.0020408163265304,crema
angry,male,normal,./data/augmented_audio\angry_7933.wav,2.6026303854875286,crema
angry,female,normal,./data/augmented_audio\angry_7934.wav,2.2689795918367346,crema
fear,female,normal,./data/augmented_audio\fear_7935.wav,2.936281179138322,crema
happy,female,normal,./data/augmented_audio\happy_7936.wav,2.0882086167800455,tess
happy,female,normal,./data/augmented_audio\happy_7937.wav,2.2022222222222223,crema
disgust,female,normal,./data/augmented_audio\disgust_7938.wav,2.4024036281179137,crema
fear,female,normal,./data/augmented_audio\fear_7939.wav,1.705124716553288,tess
sad,female,normal,./data/augmented_audio\sad_7940.wav,2.496643990929705,tess
disgust,female,normal,./data/augmented_audio\disgust_7941.wav,2.936281179138322,crema
disgust,male,normal,./data/augmented_audio\disgust_7942.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_7943.wav,1.9217233560090703,tess
neutral,male,normal,./data/augmented_audio\neutral_7944.wav,1.7684807256235828,crema
neutral,female,normal,./data/augmented_audio\neutral_7945.wav,2.3356916099773244,crema
disgust,male,normal,./data/augmented_audio\disgust_7946.wav,2.8695238095238094,crema
sad,male,normal,./data/augmented_audio\sad_7947.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_7948.wav,3.4034013605442177,crema
fear,male,normal,./data/augmented_audio\fear_7949.wav,3.2032199546485263,crema
neutral,male,normal,./data/augmented_audio\neutral_7950.wav,2.669342403628118,crema
angry,female,high,./data/augmented_audio\angry_7951.wav,2.3023129251700682,crema
sad,female,normal,./data/augmented_audio\sad_7952.wav,3.4034013605442177,crema
disgust,male,normal,./data/augmented_audio\disgust_7953.wav,4.404399092970522,crema
angry,female,normal,./data/augmented_audio\angry_7954.wav,1.6912018140589569,tess
disgust,male,low,./data/augmented_audio\disgust_7955.wav,1.5682539682539682,crema
sad,male,normal,./data/augmented_audio\sad_7956.wav,2.702721088435374,crema
happy,female,normal,./data/augmented_audio\happy_7957.wav,2.1021315192743764,crema
fear,male,normal,./data/augmented_audio\fear_7958.wav,3.1698412698412697,ravdess
disgust,female,normal,./data/augmented_audio\disgust_7959.wav,2.5025396825396826,crema
disgust,female,normal,./data/augmented_audio\disgust_7960.wav,3.4034013605442177,crema
fear,male,normal,./data/augmented_audio\fear_7961.wav,2.43578231292517,crema
disgust,female,normal,./data/augmented_audio\disgust_7962.wav,2.4148299319727893,tess
surprised,female,normal,./data/augmented_audio\surprised_7963.wav,2.20281179138322,tess
neutral,male,normal,./data/augmented_audio\neutral_7964.wav,2.168843537414966,crema
angry,female,high,./data/augmented_audio\angry_7965.wav,5.105124716553288,ravdess
sad,male,normal,./data/augmented_audio\sad_7966.wav,2.702721088435374,crema
disgust,male,normal,./data/augmented_audio\disgust_7967.wav,3.2365986394557824,crema
angry,male,normal,./data/augmented_audio\angry_7968.wav,2.569251700680272,crema
disgust,male,normal,./data/augmented_audio\disgust_7969.wav,2.8695238095238094,crema
angry,male,normal,./data/augmented_audio\angry_7970.wav,2.035419501133787,crema
neutral,female,normal,./data/augmented_audio\neutral_7971.wav,2.2689795918367346,crema
disgust,female,normal,./data/augmented_audio\disgust_7972.wav,2.3873015873015873,tess
fear,female,normal,./data/augmented_audio\fear_7973.wav,2.168843537414966,crema
fear,male,normal,./data/augmented_audio\fear_7974.wav,2.282721088435374,crema
neutral,female,normal,./data/augmented_audio\neutral_7975.wav,2.635963718820862,crema
angry,female,normal,./data/augmented_audio\angry_7976.wav,2.343764172335601,tess
neutral,male,normal,./data/augmented_audio\neutral_7977.wav,3.970657596371882,ravdess
happy,male,normal,./data/augmented_audio\happy_7978.wav,1.8685260770975056,crema
happy,female,normal,./data/augmented_audio\happy_7979.wav,2.1021315192743764,crema
fear,female,normal,./data/augmented_audio\fear_7980.wav,1.4877551020408164,tess
sad,male,high,./data/augmented_audio\sad_7981.wav,2.9696598639455782,crema
sad,male,normal,./data/augmented_audio\sad_7982.wav,2.836190476190476,crema
sad,female,normal,./data/augmented_audio\sad_7983.wav,2.5359183673469388,crema
fear,female,normal,./data/augmented_audio\fear_7984.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_7985.wav,2.2564625850340136,tess
neutral,female,normal,./data/augmented_audio\neutral_7986.wav,2.5359183673469388,crema
disgust,male,high,./data/augmented_audio\disgust_7987.wav,2.2022222222222223,crema
happy,male,normal,./data/augmented_audio\happy_7988.wav,2.5359183673469388,crema
fear,female,normal,./data/augmented_audio\fear_7989.wav,2.635963718820862,crema
angry,male,normal,./data/augmented_audio\angry_7990.wav,2.1354648526077096,crema
surprised,female,normal,./data/augmented_audio\surprised_7991.wav,2.0304761904761905,tess
sad,male,normal,./data/augmented_audio\sad_7992.wav,2.3690249433106576,crema
sad,female,normal,./data/augmented_audio\sad_7993.wav,2.2022222222222223,crema
neutral,male,normal,./data/augmented_audio\neutral_7994.wav,2.2022222222222223,crema
happy,male,high,./data/augmented_audio\happy_7995.wav,3.937278911564626,ravdess
angry,male,low,./data/augmented_audio\angry_7996.wav,2.4024036281179137,crema
angry,male,normal,./data/augmented_audio\angry_7997.wav,2.2022222222222223,crema
disgust,male,high,./data/augmented_audio\disgust_7998.wav,4.104126984126984,ravdess
neutral,female,normal,./data/augmented_audio\neutral_7999.wav,2.5359183673469388,crema
sad,female,normal,./data/augmented_audio\sad_8000.wav,2.1825850340136053,tess
disgust,male,normal,./data/augmented_audio\disgust_8001.wav,2.3356916099773244,crema
disgust,male,normal,./data/augmented_audio\disgust_8002.wav,4.070748299319728,ravdess
fear,female,normal,./data/augmented_audio\fear_8003.wav,2.282721088435374,crema
sad,male,normal,./data/augmented_audio\sad_8004.wav,2.4691609977324265,crema
neutral,male,normal,./data/augmented_audio\neutral_8005.wav,2.43578231292517,crema
fear,male,normal,./data/augmented_audio\fear_8006.wav,2.5025396825396826,crema
disgust,male,normal,./data/augmented_audio\disgust_8007.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_8008.wav,3.1698412698412697,ravdess
happy,male,normal,./data/augmented_audio\happy_8009.wav,2.43578231292517,crema
angry,male,normal,./data/augmented_audio\angry_8010.wav,1.901904761904762,crema
disgust,female,normal,./data/augmented_audio\disgust_8011.wav,4.304308390022676,ravdess
happy,male,high,./data/augmented_audio\happy_8012.wav,3.83718820861678,ravdess
happy,female,normal,./data/augmented_audio\happy_8013.wav,2.635963718820862,crema
sad,female,normal,./data/augmented_audio\sad_8014.wav,3.069750566893424,crema
happy,female,normal,./data/augmented_audio\happy_8015.wav,2.702721088435374,crema
neutral,male,normal,./data/augmented_audio\neutral_8016.wav,1.8685714285714285,crema
fear,male,normal,./data/augmented_audio\fear_8017.wav,3.0364172335600905,crema
sad,female,low,./data/augmented_audio\sad_8018.wav,1.901904761904762,crema
surprised,female,normal,./data/augmented_audio\surprised_8019.wav,3.53687074829932,ravdess
sad,female,normal,./data/augmented_audio\sad_8020.wav,2.42421768707483,tess
sad,female,normal,./data/augmented_audio\sad_8021.wav,2.529206349206349,tess
angry,male,normal,./data/augmented_audio\angry_8022.wav,2.902902494331066,crema
angry,male,normal,./data/augmented_audio\angry_8023.wav,2.43578231292517,crema
fear,male,normal,./data/augmented_audio\fear_8024.wav,3.1031292517006803,crema
happy,male,normal,./data/augmented_audio\happy_8025.wav,2.3023129251700682,crema
disgust,male,normal,./data/augmented_audio\disgust_8026.wav,2.8695238095238094,crema
disgust,female,normal,./data/augmented_audio\disgust_8027.wav,2.434013605442177,tess
disgust,male,normal,./data/augmented_audio\disgust_8028.wav,3.5369160997732427,crema
neutral,female,normal,./data/augmented_audio\neutral_8029.wav,2.8695238095238094,crema
disgust,male,high,./data/augmented_audio\disgust_8030.wav,2.2689795918367346,crema
neutral,female,normal,./data/augmented_audio\neutral_8031.wav,1.9197278911564626,tess
angry,male,normal,./data/augmented_audio\angry_8032.wav,2.4691609977324265,crema
sad,male,normal,./data/augmented_audio\sad_8033.wav,2.1354648526077096,crema
angry,female,normal,./data/augmented_audio\angry_8034.wav,2.168843537414966,crema
disgust,male,normal,./data/augmented_audio\disgust_8035.wav,2.1354648526077096,crema
disgust,female,normal,./data/augmented_audio\disgust_8036.wav,2.902902494331066,crema
neutral,female,normal,./data/augmented_audio\neutral_8037.wav,2.255963718820862,tess
surprised,female,normal,./data/augmented_audio\surprised_8038.wav,2.053015873015873,tess
neutral,female,normal,./data/augmented_audio\neutral_8039.wav,2.273877551020408,tess
disgust,female,normal,./data/augmented_audio\disgust_8040.wav,2.214920634920635,tess
happy,male,normal,./data/augmented_audio\happy_8041.wav,2.802857142857143,crema
happy,female,normal,./data/augmented_audio\happy_8042.wav,1.9047619047619047,tess
angry,female,normal,./data/augmented_audio\angry_8043.wav,3.570249433106576,ravdess
sad,female,high,./data/augmented_audio\sad_8044.wav,2.168843537414966,crema
fear,female,normal,./data/augmented_audio\fear_8045.wav,1.7684807256235828,crema
fear,female,low,./data/augmented_audio\fear_8046.wav,2.1354648526077096,crema
disgust,female,normal,./data/augmented_audio\disgust_8047.wav,2.445442176870748,tess
angry,male,normal,./data/augmented_audio\angry_8048.wav,2.3690702947845805,crema
sad,male,normal,./data/augmented_audio\sad_8049.wav,2.43578231292517,crema
angry,female,normal,./data/augmented_audio\angry_8050.wav,2.6026303854875286,crema
fear,male,normal,./data/augmented_audio\fear_8051.wav,2.035419501133787,crema
surprised,male,high,./data/augmented_audio\surprised_8052.wav,3.069750566893424,ravdess
sad,male,normal,./data/augmented_audio\sad_8053.wav,2.1021315192743764,crema
angry,female,high,./data/augmented_audio\angry_8054.wav,2.569251700680272,crema
angry,female,normal,./data/augmented_audio\angry_8055.wav,2.702721088435374,crema
disgust,male,normal,./data/augmented_audio\disgust_8056.wav,2.635963718820862,crema
fear,male,normal,./data/augmented_audio\fear_8057.wav,3.6369614512471657,ravdess
angry,male,normal,./data/augmented_audio\angry_8058.wav,3.970657596371882,ravdess
neutral,female,normal,./data/augmented_audio\neutral_8059.wav,2.1021315192743764,crema
happy,male,normal,./data/augmented_audio\happy_8060.wav,1.5015419501133787,crema
fear,male,normal,./data/augmented_audio\fear_8061.wav,2.1354648526077096,crema
sad,female,normal,./data/augmented_audio\sad_8062.wav,2.2756009070294785,crema
sad,female,normal,./data/augmented_audio\sad_8063.wav,2.669342403628118,crema
disgust,female,normal,./data/augmented_audio\disgust_8064.wav,2.5382312925170067,tess
angry,male,high,./data/augmented_audio\angry_8065.wav,3.5035374149659866,ravdess
disgust,male,normal,./data/augmented_audio\disgust_8066.wav,2.5025396825396826,crema
neutral,male,normal,./data/augmented_audio\neutral_8067.wav,2.9696598639455782,crema
disgust,male,normal,./data/augmented_audio\disgust_8068.wav,2.8695691609977323,crema
sad,male,normal,./data/augmented_audio\sad_8069.wav,2.06875283446712,crema
happy,female,normal,./data/augmented_audio\happy_8070.wav,1.8351927437641724,crema
neutral,male,normal,./data/augmented_audio\neutral_8071.wav,1.9352834467120181,crema
sad,female,normal,./data/augmented_audio\sad_8072.wav,2.3012244897959184,tess
fear,female,normal,./data/augmented_audio\fear_8073.wav,1.820907029478458,tess
fear,female,normal,./data/augmented_audio\fear_8074.wav,2.669342403628118,crema
neutral,male,normal,./data/augmented_audio\neutral_8075.wav,2.73609977324263,crema
angry,female,high,./data/augmented_audio\angry_8076.wav,3.9039002267573695,ravdess
sad,male,normal,./data/augmented_audio\sad_8077.wav,3.1031292517006803,crema
angry,female,normal,./data/augmented_audio\angry_8078.wav,2.035419501133787,crema
angry,male,normal,./data/augmented_audio\angry_8079.wav,2.569251700680272,crema
fear,male,normal,./data/augmented_audio\fear_8080.wav,2.569251700680272,crema
disgust,female,normal,./data/augmented_audio\disgust_8081.wav,2.590294784580499,tess
angry,female,normal,./data/augmented_audio\angry_8082.wav,3.2032199546485263,crema
fear,male,high,./data/augmented_audio\fear_8083.wav,3.970657596371882,ravdess
neutral,female,normal,./data/augmented_audio\neutral_8084.wav,2.0541043083900226,tess
neutral,male,high,./data/augmented_audio\neutral_8085.wav,4.004036281179138,ravdess
sad,male,low,./data/augmented_audio\sad_8086.wav,2.035419501133787,crema
happy,female,normal,./data/augmented_audio\happy_8087.wav,2.3023129251700682,crema
neutral,female,high,./data/augmented_audio\neutral_8088.wav,3.6370068027210882,ravdess
disgust,male,low,./data/augmented_audio\disgust_8089.wav,1.7684807256235828,crema
sad,female,normal,./data/augmented_audio\sad_8090.wav,2.702721088435374,crema
angry,male,normal,./data/augmented_audio\angry_8091.wav,3.2365986394557824,crema
sad,female,normal,./data/augmented_audio\sad_8092.wav,3.1364625850340135,crema
neutral,male,normal,./data/augmented_audio\neutral_8093.wav,2.802857142857143,crema
sad,male,normal,./data/augmented_audio\sad_8094.wav,2.4024036281179137,crema
sad,female,normal,./data/augmented_audio\sad_8095.wav,2.4717460317460316,tess
sad,male,normal,./data/augmented_audio\sad_8096.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_8097.wav,2.902902494331066,crema
disgust,female,normal,./data/augmented_audio\disgust_8098.wav,3.937278911564626,crema
happy,female,normal,./data/augmented_audio\happy_8099.wav,2.03546485260771,tess
surprised,male,normal,./data/augmented_audio\surprised_8100.wav,3.2032199546485263,ravdess
fear,female,normal,./data/augmented_audio\fear_8101.wav,4.537913832199546,crema
happy,male,high,./data/augmented_audio\happy_8102.wav,4.004036281179138,ravdess
happy,female,normal,./data/augmented_audio\happy_8103.wav,1.9567800453514739,tess
neutral,male,normal,./data/augmented_audio\neutral_8104.wav,2.5359183673469388,crema
sad,female,high,./data/augmented_audio\sad_8105.wav,3.2365986394557824,crema
happy,female,low,./data/augmented_audio\happy_8106.wav,2.836190476190476,crema
sad,male,normal,./data/augmented_audio\sad_8107.wav,2.8695238095238094,crema
fear,female,normal,./data/augmented_audio\fear_8108.wav,1.7814965986394558,tess
fear,male,high,./data/augmented_audio\fear_8109.wav,3.5369160997732427,ravdess
fear,male,normal,./data/augmented_audio\fear_8110.wav,2.702721088435374,crema
angry,male,normal,./data/augmented_audio\angry_8111.wav,2.9696598639455782,crema
happy,female,normal,./data/augmented_audio\happy_8112.wav,2.635963718820862,crema
sad,male,normal,./data/augmented_audio\sad_8113.wav,2.702721088435374,crema
angry,female,normal,./data/augmented_audio\angry_8114.wav,1.4338321995464853,tess
sad,female,normal,./data/augmented_audio\sad_8115.wav,3.670340136054422,ravdess
happy,female,normal,./data/augmented_audio\happy_8116.wav,1.8961451247165533,tess
disgust,female,normal,./data/augmented_audio\disgust_8117.wav,2.2095691609977326,tess
disgust,female,normal,./data/augmented_audio\disgust_8118.wav,3.069750566893424,crema
disgust,female,normal,./data/augmented_audio\disgust_8119.wav,2.4922902494331067,tess
angry,female,normal,./data/augmented_audio\angry_8120.wav,2.8695238095238094,crema
angry,male,normal,./data/augmented_audio\angry_8121.wav,3.570249433106576,ravdess
disgust,male,normal,./data/augmented_audio\disgust_8122.wav,3.603628117913832,ravdess
angry,male,normal,./data/augmented_audio\angry_8123.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_8124.wav,2.001995464852608,tess
disgust,male,normal,./data/augmented_audio\disgust_8125.wav,3.570249433106576,ravdess
neutral,female,normal,./data/augmented_audio\neutral_8126.wav,2.0931519274376416,tess
angry,female,normal,./data/augmented_audio\angry_8127.wav,2.635963718820862,crema
disgust,female,normal,./data/augmented_audio\disgust_8128.wav,3.3700226757369616,crema
disgust,male,normal,./data/augmented_audio\disgust_8129.wav,2.168843537414966,crema
sad,female,low,./data/augmented_audio\sad_8130.wav,2.1021315192743764,crema
neutral,female,normal,./data/augmented_audio\neutral_8131.wav,2.1857142857142855,tess
surprised,female,normal,./data/augmented_audio\surprised_8132.wav,2.313061224489796,tess
fear,female,normal,./data/augmented_audio\fear_8133.wav,2.802857142857143,crema
angry,female,normal,./data/augmented_audio\angry_8134.wav,2.1296598639455784,tess
happy,male,normal,./data/augmented_audio\happy_8135.wav,2.902902494331066,crema
happy,male,normal,./data/augmented_audio\happy_8136.wav,3.2699773242630386,crema
sad,male,high,./data/augmented_audio\sad_8137.wav,4.004036281179138,ravdess
angry,female,normal,./data/augmented_audio\angry_8138.wav,2.9696598639455782,crema
disgust,female,normal,./data/augmented_audio\disgust_8139.wav,2.3737868480725623,tess
happy,female,normal,./data/augmented_audio\happy_8140.wav,2.9696598639455782,crema
disgust,male,normal,./data/augmented_audio\disgust_8141.wav,3.570294784580499,crema
sad,female,normal,./data/augmented_audio\sad_8142.wav,2.2756009070294785,crema
happy,female,normal,./data/augmented_audio\happy_8143.wav,3.0030385487528344,crema
neutral,female,normal,./data/augmented_audio\neutral_8144.wav,2.018185941043084,tess
fear,male,low,./data/augmented_audio\fear_8145.wav,1.7017233560090703,crema
happy,female,normal,./data/augmented_audio\happy_8146.wav,2.0116553287981858,tess
sad,female,normal,./data/augmented_audio\sad_8147.wav,2.902902494331066,crema
angry,male,high,./data/augmented_audio\angry_8148.wav,4.404399092970522,ravdess
happy,female,normal,./data/augmented_audio\happy_8149.wav,2.4691609977324265,crema
fear,female,normal,./data/augmented_audio\fear_8150.wav,1.6578231292517007,tess
angry,female,normal,./data/augmented_audio\angry_8151.wav,2.3023129251700682,crema
neutral,male,normal,./data/augmented_audio\neutral_8152.wav,2.3023129251700682,crema
disgust,female,normal,./data/augmented_audio\disgust_8153.wav,2.5539682539682538,tess
disgust,male,normal,./data/augmented_audio\disgust_8154.wav,3.1364625850340135,crema
angry,male,normal,./data/augmented_audio\angry_8155.wav,2.4024036281179137,crema
fear,male,normal,./data/augmented_audio\fear_8156.wav,2.43578231292517,crema
neutral,male,normal,./data/augmented_audio\neutral_8157.wav,2.2756009070294785,crema
sad,female,normal,./data/augmented_audio\sad_8158.wav,1.6016326530612246,crema
happy,male,high,./data/augmented_audio\happy_8159.wav,3.737097505668934,ravdess
fear,male,high,./data/augmented_audio\fear_8160.wav,3.2365986394557824,ravdess
neutral,female,normal,./data/augmented_audio\neutral_8161.wav,2.09469387755102,tess
fear,female,normal,./data/augmented_audio\fear_8162.wav,1.656326530612245,tess
angry,female,normal,./data/augmented_audio\angry_8163.wav,2.176235827664399,tess
disgust,male,normal,./data/augmented_audio\disgust_8164.wav,2.43578231292517,crema
neutral,female,normal,./data/augmented_audio\neutral_8165.wav,2.8695238095238094,crema
happy,male,normal,./data/augmented_audio\happy_8166.wav,1.901904761904762,crema
fear,male,normal,./data/augmented_audio\fear_8167.wav,2.5025396825396826,crema
happy,male,normal,./data/augmented_audio\happy_8168.wav,3.5035374149659866,crema
disgust,male,normal,./data/augmented_audio\disgust_8169.wav,2.4024036281179137,crema
sad,female,normal,./data/augmented_audio\sad_8170.wav,2.635963718820862,crema
sad,female,normal,./data/augmented_audio\sad_8171.wav,2.439092970521542,tess
sad,male,normal,./data/augmented_audio\sad_8172.wav,2.836190476190476,crema
fear,female,normal,./data/augmented_audio\fear_8173.wav,4.070793650793651,crema
angry,female,normal,./data/augmented_audio\angry_8174.wav,2.243628117913832,tess
neutral,female,high,./data/augmented_audio\neutral_8175.wav,4.638004535147393,ravdess
happy,male,normal,./data/augmented_audio\happy_8176.wav,1.8351927437641724,crema
fear,female,normal,./data/augmented_audio\fear_8177.wav,1.9352834467120181,crema
angry,female,normal,./data/augmented_audio\angry_8178.wav,1.592562358276644,tess
angry,male,normal,./data/augmented_audio\angry_8179.wav,1.7017233560090703,crema
sad,male,normal,./data/augmented_audio\sad_8180.wav,3.0364172335600905,crema
fear,female,high,./data/augmented_audio\fear_8181.wav,2.0020408163265304,crema
neutral,female,normal,./data/augmented_audio\neutral_8182.wav,1.7351020408163265,crema
fear,female,normal,./data/augmented_audio\fear_8183.wav,1.7000453514739229,tess
happy,female,normal,./data/augmented_audio\happy_8184.wav,2.702721088435374,crema
fear,male,normal,./data/augmented_audio\fear_8185.wav,2.9696598639455782,crema
fear,female,normal,./data/augmented_audio\fear_8186.wav,2.1021315192743764,crema
sad,female,normal,./data/augmented_audio\sad_8187.wav,2.168843537414966,crema
sad,female,high,./data/augmented_audio\sad_8188.wav,3.7704761904761903,ravdess
angry,female,normal,./data/augmented_audio\angry_8189.wav,2.635963718820862,crema
sad,female,normal,./data/augmented_audio\sad_8190.wav,2.1941043083900227,tess
surprised,male,normal,./data/augmented_audio\surprised_8191.wav,3.069750566893424,ravdess
disgust,male,normal,./data/augmented_audio\disgust_8192.wav,1.8685714285714285,crema
disgust,male,low,./data/augmented_audio\disgust_8193.wav,2.06875283446712,crema
angry,female,normal,./data/augmented_audio\angry_8194.wav,2.6026303854875286,crema
disgust,female,normal,./data/augmented_audio\disgust_8195.wav,2.693877551020408,tess
happy,male,high,./data/augmented_audio\happy_8196.wav,1.7017233560090703,crema
fear,female,normal,./data/augmented_audio\fear_8197.wav,1.403265306122449,tess
fear,female,normal,./data/augmented_audio\fear_8198.wav,3.3033560090702947,crema
happy,female,normal,./data/augmented_audio\happy_8199.wav,2.035419501133787,crema
happy,female,normal,./data/augmented_audio\happy_8200.wav,2.43578231292517,crema
happy,female,normal,./data/augmented_audio\happy_8201.wav,2.3356916099773244,crema
happy,male,low,./data/augmented_audio\happy_8202.wav,1.7684807256235828,crema
fear,male,low,./data/augmented_audio\fear_8203.wav,1.901904761904762,crema
disgust,female,normal,./data/augmented_audio\disgust_8204.wav,3.2699773242630386,crema
happy,female,normal,./data/augmented_audio\happy_8205.wav,2.0059863945578233,tess
sad,female,normal,./data/augmented_audio\sad_8206.wav,2.2420408163265306,tess
sad,female,normal,./data/augmented_audio\sad_8207.wav,3.5035374149659866,crema
neutral,female,normal,./data/augmented_audio\neutral_8208.wav,2.197052154195011,tess
sad,male,normal,./data/augmented_audio\sad_8209.wav,2.168843537414966,crema
happy,male,normal,./data/augmented_audio\happy_8210.wav,2.635963718820862,crema
happy,male,normal,./data/augmented_audio\happy_8211.wav,2.8695238095238094,crema
disgust,male,high,./data/augmented_audio\disgust_8212.wav,2.73609977324263,crema
neutral,female,normal,./data/augmented_audio\neutral_8213.wav,2.259047619047619,tess
fear,male,normal,./data/augmented_audio\fear_8214.wav,3.1364625850340135,ravdess
sad,male,low,./data/augmented_audio\sad_8215.wav,2.3690702947845805,crema
angry,female,normal,./data/augmented_audio\angry_8216.wav,2.3023129251700682,crema
sad,male,normal,./data/augmented_audio\sad_8217.wav,2.1021315192743764,crema
angry,female,normal,./data/augmented_audio\angry_8218.wav,1.8671655328798187,tess
happy,female,normal,./data/augmented_audio\happy_8219.wav,2.2355555555555555,tess
disgust,male,high,./data/augmented_audio\disgust_8220.wav,3.9039002267573695,ravdess
fear,female,normal,./data/augmented_audio\fear_8221.wav,2.5025396825396826,crema
neutral,male,normal,./data/augmented_audio\neutral_8222.wav,2.2756009070294785,crema
angry,female,normal,./data/augmented_audio\angry_8223.wav,2.669342403628118,crema
angry,male,normal,./data/augmented_audio\angry_8224.wav,4.070748299319728,ravdess
sad,male,normal,./data/augmented_audio\sad_8225.wav,2.802857142857143,crema
surprised,female,normal,./data/augmented_audio\surprised_8226.wav,1.868843537414966,tess
sad,male,normal,./data/augmented_audio\sad_8227.wav,1.9686621315192743,crema
happy,male,normal,./data/augmented_audio\happy_8228.wav,2.6026303854875286,crema
happy,male,normal,./data/augmented_audio\happy_8229.wav,2.3356916099773244,crema
fear,female,high,./data/augmented_audio\fear_8230.wav,3.603628117913832,ravdess
disgust,female,normal,./data/augmented_audio\disgust_8231.wav,2.414421768707483,tess
sad,male,low,./data/augmented_audio\sad_8232.wav,2.035419501133787,crema
fear,female,normal,./data/augmented_audio\fear_8233.wav,2.43578231292517,crema
neutral,female,normal,./data/augmented_audio\neutral_8234.wav,2.4024036281179137,crema
sad,male,high,./data/augmented_audio\sad_8235.wav,2.5025396825396826,crema
surprised,female,normal,./data/augmented_audio\surprised_8236.wav,1.926439909297052,tess
surprised,male,normal,./data/augmented_audio\surprised_8237.wav,3.737097505668934,ravdess
disgust,male,normal,./data/augmented_audio\disgust_8238.wav,3.3700226757369616,crema
angry,female,normal,./data/augmented_audio\angry_8239.wav,1.5461678004535147,tess
happy,female,normal,./data/augmented_audio\happy_8240.wav,1.8370975056689343,tess
happy,female,low,./data/augmented_audio\happy_8241.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_8242.wav,2.902902494331066,crema
fear,female,normal,./data/augmented_audio\fear_8243.wav,1.386938775510204,tess
sad,male,normal,./data/augmented_audio\sad_8244.wav,3.2365986394557824,crema
sad,female,normal,./data/augmented_audio\sad_8245.wav,2.4653061224489794,tess
happy,male,normal,./data/augmented_audio\happy_8246.wav,2.4024036281179137,crema
sad,female,normal,./data/augmented_audio\sad_8247.wav,3.069750566893424,crema
neutral,female,normal,./data/augmented_audio\neutral_8248.wav,2.1522902494331064,tess
fear,female,normal,./data/augmented_audio\fear_8249.wav,2.769478458049887,crema
disgust,female,normal,./data/augmented_audio\disgust_8250.wav,4.304353741496598,crema
sad,male,high,./data/augmented_audio\sad_8251.wav,3.703718820861678,ravdess
angry,female,high,./data/augmented_audio\angry_8252.wav,2.5025396825396826,crema
angry,female,high,./data/augmented_audio\angry_8253.wav,3.6369614512471657,ravdess
disgust,male,high,./data/augmented_audio\disgust_8254.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_8255.wav,2.9696598639455782,crema
neutral,male,normal,./data/augmented_audio\neutral_8256.wav,2.3690249433106576,crema
fear,male,normal,./data/augmented_audio\fear_8257.wav,2.43578231292517,crema
angry,female,normal,./data/augmented_audio\angry_8258.wav,1.652562358276644,tess
surprised,female,normal,./data/augmented_audio\surprised_8259.wav,2.037777777777778,tess
neutral,female,normal,./data/augmented_audio\neutral_8260.wav,2.5359183673469388,crema
angry,male,normal,./data/augmented_audio\angry_8261.wav,3.603628117913832,ravdess
angry,female,normal,./data/augmented_audio\angry_8262.wav,2.8695238095238094,crema
happy,female,normal,./data/augmented_audio\happy_8263.wav,2.06875283446712,crema
disgust,female,normal,./data/augmented_audio\disgust_8264.wav,2.5816780045351475,tess
neutral,female,normal,./data/augmented_audio\neutral_8265.wav,1.8351927437641724,crema
disgust,female,normal,./data/augmented_audio\disgust_8266.wav,3.0364172335600905,crema
sad,male,low,./data/augmented_audio\sad_8267.wav,2.0020408163265304,crema
disgust,female,normal,./data/augmented_audio\disgust_8268.wav,2.73609977324263,crema
disgust,male,normal,./data/augmented_audio\disgust_8269.wav,2.5359183673469388,crema
happy,female,normal,./data/augmented_audio\happy_8270.wav,2.802857142857143,crema
fear,male,normal,./data/augmented_audio\fear_8271.wav,1.9686621315192743,crema
surprised,female,high,./data/augmented_audio\surprised_8272.wav,3.737097505668934,ravdess
happy,female,normal,./data/augmented_audio\happy_8273.wav,3.3700226757369616,crema
fear,male,normal,./data/augmented_audio\fear_8274.wav,2.635963718820862,crema
fear,female,normal,./data/augmented_audio\fear_8275.wav,2.3356916099773244,crema
